,lettr,x-box,y-box,width,high,onpix,x-bar,y-bar,x2bar,y2bar
632,0,3,4,5,2,2,9,1,2,8
633,0,3,2,6,4,3,8,1,2,7
634,0,3,1,5,3,2,8,2,2,7
635,0,3,4,5,3,2,10,2,2,8
636,0,3,7,5,5,3,10,3,2,8
637,0,3,8,5,6,3,5,4,3,7
638,0,3,8,5,6,3,9,2,2,7
639,0,3,9,5,7,3,12,3,4,9
640,0,5,8,7,7,6,9,7,3,6
641,0,4,9,6,6,2,8,4,3,8
642,0,1,0,2,0,0,7,3,2,8
643,0,3,5,6,3,2,8,2,2,7
644,0,5,11,4,6,3,10,2,3,8
645,0,2,4,4,6,2,7,3,3,8
646,0,2,7,3,5,2,7,4,2,8
647,0,2,8,4,6,3,11,3,3,8
648,0,2,2,4,3,2,6,2,2,6
649,0,3,8,5,5,1,6,6,3,7
650,0,2,1,4,2,1,8,1,2,7
651,0,2,4,4,3,1,12,3,3,9
652,0,3,9,5,7,4,12,2,3,9
653,0,2,6,4,4,2,12,2,4,9
654,0,5,10,7,8,5,8,3,3,8
655,0,2,5,4,4,2,8,3,2,7
656,0,4,8,6,6,4,8,3,2,7
657,0,5,11,7,8,3,9,3,3,9
658,0,6,9,8,8,8,8,7,3,5
659,0,3,8,5,5,2,9,6,3,8
660,0,2,3,3,2,1,9,2,2,8
661,0,3,6,5,4,3,8,6,2,7
662,0,1,0,2,0,0,7,4,2,8
663,0,4,9,6,6,2,8,4,3,8
664,0,4,11,6,8,5,7,4,2,7
665,0,2,2,4,3,2,7,2,2,7
666,0,6,9,9,8,8,8,7,3,5
667,0,2,4,4,3,2,11,2,2,8
668,0,4,5,6,8,2,7,4,3,8
669,0,2,4,3,3,2,10,2,2,8
670,0,9,15,9,8,6,11,2,5,11
671,0,8,15,6,8,4,8,3,3,7
672,0,1,0,2,0,0,8,4,2,8
673,0,1,1,2,1,0,7,4,3,8
674,0,3,9,5,7,3,12,3,3,8
675,0,1,3,2,2,1,10,3,2,8
676,0,3,2,5,3,2,8,2,2,7
677,0,3,7,5,5,5,8,8,7,5
678,0,2,8,4,5,2,7,6,3,7
679,0,4,7,7,5,4,6,5,2,5
680,0,2,7,4,4,2,7,3,3,8
681,0,1,1,2,1,0,7,4,2,8
682,0,2,1,3,1,1,7,4,2,8
683,0,2,1,4,1,1,8,4,2,8
684,0,2,6,3,4,2,9,4,2,8
685,0,8,13,7,7,4,11,4,3,9
686,0,3,2,5,3,2,8,2,2,7
687,0,3,7,5,5,3,11,3,2,8
688,0,3,6,5,4,3,12,3,2,8
689,0,2,8,4,6,3,13,3,4,9
690,0,3,2,6,4,2,8,2,2,7
691,0,4,11,7,8,3,7,4,3,8
692,0,3,4,5,6,2,5,4,3,7
693,0,3,8,5,6,2,8,5,3,8
694,0,3,8,5,5,2,6,4,3,7
695,0,4,10,5,7,4,7,5,3,8
696,0,4,10,6,7,2,5,4,3,7
697,0,3,11,5,8,4,12,3,3,9
698,0,3,7,5,5,3,12,2,2,8
699,0,3,5,5,7,2,7,7,3,8
700,0,3,8,6,6,3,12,2,3,8
701,0,3,2,5,4,2,8,2,2,7
702,0,1,0,2,1,0,7,4,2,8
703,0,1,3,3,2,1,11,2,3,8
704,0,2,2,4,4,2,8,2,1,7
705,0,3,7,4,5,2,7,4,2,7
706,0,5,12,5,6,4,11,2,4,10
707,0,3,7,4,5,3,8,3,2,7
708,0,2,5,4,3,2,8,2,2,7
709,0,3,6,4,4,2,10,2,2,8
710,0,5,11,7,9,5,8,3,3,10
711,0,3,5,6,4,3,11,1,2,9
712,0,2,6,4,4,2,12,3,4,9
713,0,1,1,3,2,1,7,2,2,7
714,0,4,8,6,7,6,9,8,3,5
715,0,4,7,5,5,5,7,7,7,4
716,0,3,9,5,7,4,12,3,2,7
717,0,3,11,5,8,3,13,3,4,9
718,0,3,8,6,6,3,12,2,2,8
719,0,1,1,2,1,0,7,4,3,8
720,0,7,11,5,6,3,10,1,3,8
721,0,2,4,4,6,2,7,3,3,8
722,0,2,7,4,5,2,11,2,3,8
723,0,2,4,4,3,2,8,2,2,7
724,0,4,9,6,6,2,10,5,3,8
725,0,3,3,5,5,2,9,4,3,8
726,0,2,5,4,3,2,7,3,1,8
727,0,2,7,4,5,3,13,3,3,8
728,0,4,8,6,6,4,9,5,3,8
729,0,4,9,6,8,6,7,8,2,7
730,0,3,8,5,6,5,8,7,7,4
731,0,3,5,5,4,2,10,2,2,8
732,0,3,8,6,6,3,11,2,2,8
733,0,4,9,7,7,5,7,2,1,7
734,0,4,9,5,6,5,7,6,7,4
735,0,8,15,7,8,4,8,2,3,5
736,0,3,6,5,4,2,8,4,3,8
737,0,4,11,6,8,4,7,5,3,8
738,0,3,9,5,7,3,13,2,4,10
739,0,3,6,5,8,2,7,6,3,8
740,0,2,3,4,4,1,7,5,3,7
741,0,2,6,4,4,2,8,2,2,6
742,0,4,11,6,8,5,7,3,1,7
743,0,9,15,7,8,4,8,1,2,6
744,0,4,7,5,5,3,8,4,3,7
745,0,5,6,7,5,6,6,6,3,8
746,0,4,11,6,8,2,8,5,3,8
747,0,2,1,4,2,1,8,2,2,7
748,0,3,4,5,5,1,8,6,3,8
749,0,1,1,2,1,0,7,4,2,8
750,0,2,3,4,2,1,6,2,2,6
751,0,3,9,4,7,3,6,4,2,7
752,0,2,3,3,1,1,6,2,2,7
753,0,3,8,6,6,4,10,5,1,8
754,0,3,5,5,5,4,9,8,2,5
755,0,5,11,7,8,7,8,5,7,4
756,0,3,8,5,6,3,8,3,2,7
757,0,3,4,6,6,2,7,5,3,8
758,0,3,7,6,5,3,11,2,3,9
759,0,5,10,7,7,8,8,5,8,3
760,0,4,7,6,6,5,8,8,2,6
761,0,5,10,7,7,4,9,5,3,8
762,0,3,6,5,8,2,7,5,3,8
763,0,3,7,5,5,3,12,2,3,8
764,0,1,0,2,0,0,8,4,2,8
765,0,4,9,6,6,2,7,6,3,8
766,0,5,10,7,8,4,8,2,2,8
767,0,3,8,5,6,3,12,3,2,9
768,0,2,2,4,3,2,8,3,2,7
769,0,4,10,7,7,2,8,7,3,8
770,0,5,8,7,6,6,8,9,7,4
771,0,2,1,4,2,1,7,2,2,7
772,0,3,9,6,6,4,11,3,1,7
773,0,3,2,6,4,2,10,2,2,8
774,0,3,9,5,6,4,12,2,2,8
775,0,5,11,5,6,4,9,4,5,10
776,0,3,6,5,4,2,11,3,2,9
777,0,3,9,5,6,2,6,5,3,7
778,0,4,9,6,6,2,7,4,3,8
779,0,3,8,5,6,3,10,4,2,8
780,0,3,11,5,8,4,12,2,3,8
781,0,5,7,7,5,7,7,8,8,4
782,0,4,9,6,6,2,8,3,3,8
783,0,4,8,5,6,3,7,5,2,8
784,0,4,9,6,6,2,6,4,3,7
785,0,1,1,3,2,1,8,2,2,7
786,0,2,7,4,4,1,8,5,3,8
787,0,3,9,5,6,2,6,6,3,7
788,0,3,7,6,5,3,12,3,3,9
789,1,2,0,2,1,1,7,7,7,8
790,1,4,2,4,4,4,7,7,5,11
791,1,4,6,6,4,5,8,8,6,5
792,1,4,5,5,4,4,7,7,5,10
793,1,6,9,8,6,7,9,8,3,9
794,1,3,5,5,3,3,9,6,2,9
795,1,5,9,7,7,5,8,8,4,10
796,1,5,11,6,8,8,8,7,5,9
797,1,4,8,6,7,7,8,7,5,4
798,1,3,7,4,5,4,8,7,6,9
799,1,2,6,3,4,2,6,8,9,9
800,1,3,7,5,6,6,7,7,5,7
801,1,4,8,6,6,5,10,6,3,11
802,1,2,3,4,2,2,8,7,3,9
803,1,2,3,4,1,2,8,7,2,9
804,1,2,7,3,5,2,6,6,9,10
805,1,2,3,3,2,2,7,7,5,9
806,1,4,9,6,6,6,7,8,6,7
807,1,3,8,4,6,5,8,7,8,10
808,1,5,11,6,8,8,8,7,4,10
809,1,4,6,5,4,4,7,9,5,8
810,1,4,11,5,8,4,6,8,9,10
811,1,7,11,10,8,7,10,6,3,11
812,1,4,6,4,4,3,6,7,8,10
813,1,1,0,1,0,0,7,7,6,9
814,1,2,4,4,3,3,8,7,3,8
815,1,1,0,2,0,1,7,8,6,8
816,1,6,11,8,8,12,8,7,5,10
817,1,2,1,2,2,2,7,7,4,10
818,1,1,0,1,1,1,7,7,6,9
819,1,3,7,4,5,4,8,8,6,9
820,1,4,9,4,7,6,6,8,8,10
821,1,5,10,7,8,6,10,6,3,11
822,1,3,1,4,3,3,8,8,5,8
823,1,2,1,2,1,1,7,7,7,10
824,1,5,11,7,8,7,8,7,7,10
825,1,4,6,4,4,3,7,6,9,9
826,1,6,11,8,8,8,8,7,7,11
827,1,4,9,6,6,6,6,8,7,6
828,1,3,3,4,4,3,6,6,8,10
829,1,5,9,8,8,10,7,7,5,5
830,1,7,11,9,8,7,9,6,4,10
831,1,2,4,2,3,2,7,7,5,9
832,1,2,6,3,4,3,6,7,7,9
833,1,5,8,8,7,9,8,6,5,6
834,1,5,9,8,7,6,8,7,5,10
835,1,6,11,9,8,9,8,8,4,10
836,1,3,5,5,3,3,9,7,3,10
837,1,5,9,8,8,9,7,8,5,8
838,1,1,1,2,1,1,7,7,7,8
839,1,7,12,6,6,6,8,7,4,8
840,1,2,4,4,3,3,8,7,2,9
841,1,9,12,8,7,7,10,7,4,8
842,1,3,7,3,5,4,6,6,8,10
843,1,4,7,6,5,5,10,6,2,11
844,1,11,13,8,7,5,7,8,5,11
845,1,2,5,4,4,3,8,8,3,9
846,1,2,4,3,3,2,8,7,3,9
847,1,5,10,5,8,4,6,8,10,10
848,1,3,4,4,3,3,7,7,4,10
849,1,4,4,5,6,4,6,6,9,9
850,1,4,8,5,6,5,8,8,6,10
851,1,2,4,3,3,2,8,7,3,9
852,1,2,7,3,5,4,6,7,7,9
853,1,4,6,5,4,5,8,6,7,9
854,1,5,10,7,8,7,8,7,7,9
855,1,5,9,7,7,10,9,8,4,7
856,1,3,5,4,3,4,7,7,5,10
857,1,2,2,3,3,2,8,7,5,9
858,1,4,8,5,6,6,6,7,8,9
859,1,8,14,7,8,6,10,7,3,9
860,1,2,1,2,2,2,7,8,8,9
861,1,6,10,5,6,3,8,6,4,10
862,1,4,9,5,7,5,8,6,7,10
863,1,3,5,5,4,3,10,6,2,10
864,1,3,6,5,4,4,10,5,3,10
865,1,6,9,8,7,8,8,7,5,11
866,1,4,4,4,6,4,7,5,9,10
867,1,1,1,2,1,1,7,7,7,9
868,1,6,11,8,8,7,9,7,4,10
869,1,6,9,5,5,5,8,8,3,7
870,1,7,10,5,6,4,6,7,5,9
871,1,3,7,5,5,5,8,8,4,8
872,1,2,3,2,1,2,7,7,5,9
873,1,2,4,3,2,2,8,8,3,9
874,1,5,10,5,8,4,6,9,9,10
875,1,2,4,3,2,2,9,7,3,9
876,1,6,13,6,7,6,7,7,4,8
877,1,3,7,4,5,4,6,7,8,9
878,1,2,4,4,3,3,9,7,2,9
879,1,5,10,8,8,12,8,8,5,9
880,1,3,2,4,3,4,7,7,5,9
881,1,2,5,4,4,3,8,8,3,9
882,1,4,2,4,3,4,7,7,5,9
883,1,2,3,4,2,2,8,7,3,9
884,1,3,5,5,4,5,7,8,4,8
885,1,4,6,5,4,4,8,9,3,8
886,1,4,7,6,5,4,9,6,4,10
887,1,4,8,6,6,6,8,7,6,8
888,1,5,8,8,6,5,9,7,4,10
889,1,4,10,4,8,6,7,6,9,10
890,1,1,0,1,0,1,7,8,6,9
891,1,5,11,5,8,5,7,9,10,11
892,1,4,4,4,6,3,6,7,9,10
893,1,6,9,8,6,7,9,7,4,10
894,1,5,11,7,8,9,8,8,6,9
895,1,2,0,2,1,1,7,8,7,8
896,1,4,11,6,8,8,7,7,6,10
897,1,3,6,4,4,4,7,7,5,7
898,1,8,13,7,8,7,9,7,4,8
899,1,8,15,6,8,5,8,6,5,10
900,1,2,6,4,4,3,7,7,7,9
901,1,5,8,7,6,5,9,8,3,10
902,1,7,10,9,8,9,7,7,5,8
903,1,1,0,1,0,1,7,8,6,9
904,1,6,10,8,8,7,9,7,2,10
905,1,4,9,4,7,4,7,7,10,9
906,1,5,10,7,7,8,8,7,6,10
907,1,5,9,7,6,6,10,6,2,12
908,1,5,8,7,6,6,10,6,3,10
909,1,4,8,4,6,5,6,7,8,9
910,1,2,5,3,4,3,7,7,5,9
911,1,1,1,2,1,2,7,7,4,9
912,1,8,9,6,5,3,9,7,6,10
913,1,1,3,3,2,2,8,8,2,8
914,1,3,5,4,4,5,7,7,5,9
915,1,4,9,5,6,4,6,8,9,9
916,1,5,11,8,8,11,9,7,4,7
917,1,4,8,5,6,5,10,7,3,10
918,1,3,7,5,5,3,9,7,4,9
919,1,6,10,8,8,9,8,7,5,10
920,1,5,11,6,8,5,6,8,9,10
921,1,5,9,4,5,3,7,7,5,9
922,1,3,6,5,4,3,9,7,4,10
923,1,4,9,4,6,3,6,7,9,10
924,1,4,9,4,7,6,7,9,8,10
925,1,4,10,5,7,4,6,8,9,9
926,1,8,12,7,6,6,8,8,4,7
927,1,5,10,7,8,8,8,7,5,10
928,1,4,6,4,4,3,6,6,8,10
929,1,1,3,2,2,2,8,6,2,9
930,1,1,0,2,1,1,7,7,7,8
931,1,4,6,5,4,5,8,7,4,8
932,1,3,2,4,3,3,8,7,5,9
933,1,2,0,2,1,1,7,7,7,8
934,1,3,8,4,6,4,7,7,7,9
935,1,2,3,4,2,2,8,7,3,9
936,1,3,6,3,4,3,6,6,8,9
937,1,3,3,4,4,3,6,8,8,10
938,1,5,11,8,8,10,9,5,5,9
939,1,4,7,6,5,5,9,7,4,9
940,1,3,7,4,5,3,6,5,9,9
941,1,6,12,6,7,5,9,7,3,9
942,1,6,9,8,6,5,10,6,3,12
943,1,8,12,7,6,6,8,7,5,7
944,1,5,10,7,7,6,9,6,4,10
945,1,2,2,2,3,2,7,7,6,10
946,1,4,3,5,5,3,6,9,8,10
947,1,4,2,5,4,4,8,7,6,10
948,1,8,12,6,6,4,8,6,5,11
949,1,1,3,3,2,2,7,8,2,8
950,1,4,7,5,5,4,8,6,4,10
951,1,4,9,6,6,7,8,6,6,10
952,1,4,2,4,4,4,7,7,5,9
953,1,4,7,4,5,3,6,7,8,10
954,1,7,12,6,6,6,8,8,4,7
955,1,5,10,5,5,5,7,8,3,8
956,1,2,3,4,2,2,7,7,3,8
957,1,6,11,8,8,8,9,7,3,9
958,1,3,8,5,6,5,8,8,5,5
959,1,5,9,7,7,6,7,9,5,8
960,1,3,5,4,4,3,8,7,6,10
961,1,3,8,3,6,4,6,7,8,8
962,1,3,5,4,4,4,8,7,5,9
963,1,2,0,2,1,1,7,8,7,8
964,1,4,7,6,5,4,9,7,3,11
965,1,6,10,6,8,5,6,6,9,10
966,1,3,7,5,5,4,7,8,7,10
967,1,3,5,5,4,5,7,7,4,6
968,1,3,2,4,4,4,7,7,5,10
969,1,5,8,7,6,6,9,6,4,10
970,1,4,6,6,4,6,9,9,4,8
971,1,2,4,3,3,2,8,7,3,9
972,1,2,3,3,1,2,7,7,4,9
973,1,3,6,4,4,4,6,7,6,6
974,1,2,5,4,3,3,9,7,2,9
975,1,2,3,3,2,2,8,7,2,9
976,1,3,7,5,5,7,9,8,4,7
977,1,4,9,4,4,3,9,6,3,9
978,1,4,6,6,4,3,10,7,3,10
979,1,3,7,4,5,5,7,7,4,10
980,1,3,5,3,3,3,7,7,5,10
981,1,6,8,9,7,9,7,8,5,6
982,1,4,7,6,5,4,8,8,4,8
983,1,4,6,6,5,6,8,8,5,3
984,1,4,10,4,8,4,6,6,10,10
985,1,3,3,3,4,3,7,7,9,10
986,1,9,15,7,9,5,7,7,5,10
987,1,3,5,4,4,3,7,7,5,10
988,1,3,7,5,5,5,7,8,7,10
989,1,7,11,9,8,8,10,6,3,11
990,1,3,9,4,7,3,6,7,10,10
991,1,4,8,5,6,5,7,8,5,8
992,1,4,8,5,6,4,6,7,9,9
993,1,4,7,4,5,3,6,7,9,10
994,1,4,7,5,5,5,7,7,7,10
995,1,4,2,4,3,4,8,7,5,10
996,1,3,7,4,5,3,6,7,8,10
997,1,6,10,6,8,5,6,5,9,10
998,1,2,2,3,3,2,8,7,5,9
999,1,4,7,5,5,4,9,7,5,9
1000,1,5,5,5,7,4,6,7,9,10
1001,1,3,8,5,6,5,7,7,6,9
1002,1,4,10,4,8,4,6,7,9,10
1003,1,2,6,3,4,3,7,6,8,9
1004,1,5,10,7,8,7,9,7,3,9
1005,1,4,7,6,5,4,10,6,3,11
1006,1,4,8,6,6,5,8,9,4,9
1007,1,3,5,5,4,4,8,8,3,9
1008,1,5,8,7,6,6,7,9,5,8
1009,1,2,0,2,1,1,7,8,7,8
1010,1,3,6,5,4,5,9,7,4,7
1011,1,4,9,6,7,5,8,7,6,8
1012,1,3,5,5,4,3,8,8,3,9
1013,1,4,9,4,4,4,8,7,3,8
1014,1,2,6,3,4,2,7,7,9,9
1015,1,9,11,6,6,4,8,6,5,10
1016,1,6,9,8,7,6,10,6,3,11
1017,1,3,1,3,2,3,7,7,5,10
1018,1,5,9,7,8,9,7,7,5,7
1019,1,3,10,4,8,6,6,7,8,9
1020,1,3,5,5,3,3,9,7,3,9
1021,1,5,8,7,6,6,9,7,3,9
1022,1,5,9,8,7,6,11,6,2,12
1023,1,5,6,6,8,5,6,6,9,10
1024,1,4,8,6,6,5,8,7,5,8
1025,1,5,8,7,6,5,10,6,3,11
1026,1,5,9,7,7,5,9,7,4,10
1027,1,4,11,5,8,7,6,8,9,10
1028,1,4,10,5,8,6,8,7,7,10
1029,1,5,10,5,7,7,6,7,8,10
1030,1,3,7,4,5,3,6,7,8,10
1031,1,4,6,5,4,4,8,8,4,10
1032,1,5,10,7,8,6,9,7,7,11
1033,1,7,12,6,6,4,8,6,4,10
1034,1,3,6,5,4,4,7,8,4,6
1035,1,4,5,5,8,4,6,7,10,9
1036,1,3,6,4,4,4,9,6,3,10
1037,1,4,6,7,5,6,6,9,5,7
1038,1,8,14,6,8,5,7,8,5,11
1039,1,1,1,2,2,1,7,7,8,9
1040,1,3,7,4,5,4,6,6,8,9
1041,1,3,2,4,3,3,7,7,5,10
1042,1,2,5,4,3,3,9,7,2,9
1043,1,5,9,7,7,7,8,8,3,8
1044,1,2,1,2,1,2,7,7,7,8
1045,1,3,3,3,4,3,7,7,5,10
1046,1,4,8,5,6,5,8,8,4,7
1047,1,2,3,3,2,2,7,7,5,9
1048,1,5,9,7,6,6,7,8,6,7
1049,1,5,9,7,6,7,8,7,4,8
1050,1,5,4,5,6,4,6,7,9,10
1051,1,4,10,6,8,7,8,8,4,10
1052,1,4,10,5,8,7,7,8,9,10
1053,1,10,15,10,8,8,9,7,4,8
1054,1,4,6,4,8,4,6,7,10,10
1055,1,5,11,5,6,5,8,7,3,7
1056,1,8,11,6,6,4,9,6,6,10
1057,1,6,11,8,8,8,9,6,4,10
1058,1,2,3,2,2,2,7,7,5,9
1059,1,3,6,4,4,4,6,6,7,10
1060,1,3,6,4,4,4,8,7,5,7
1061,1,4,8,6,6,8,8,8,4,9
1062,1,3,5,5,4,3,9,7,2,10
1063,1,3,6,5,5,5,6,8,6,8
1064,1,5,7,8,6,9,9,6,4,7
1065,1,2,5,4,3,3,8,7,3,10
1066,1,5,9,8,8,9,7,7,5,11
1067,1,3,4,5,3,3,8,7,3,9
1068,1,4,9,6,6,8,9,7,4,6
1069,1,4,8,6,6,4,11,6,3,11
1070,1,4,8,6,6,5,7,8,6,8
1071,1,1,3,3,2,2,8,6,2,9
1072,1,2,1,3,2,2,7,8,8,9
1073,1,1,3,3,2,2,8,7,3,9
1074,1,3,5,5,3,4,8,7,3,9
1075,1,6,9,9,7,6,10,6,3,11
1076,1,5,5,5,8,4,6,8,9,10
1077,1,3,7,5,5,5,8,7,5,9
1078,1,3,6,5,4,4,7,8,5,8
1079,1,8,12,6,6,4,9,5,4,10
1080,1,1,3,3,2,2,8,7,2,9
1081,1,4,9,6,6,5,9,6,4,9
1082,1,5,4,5,6,4,7,9,9,9
1083,1,1,0,1,0,1,7,7,6,9
1084,1,5,10,6,7,6,8,7,6,10
1085,1,4,8,6,6,5,10,6,2,11
1086,1,5,10,6,8,8,8,8,6,10
1087,1,4,6,5,4,4,8,7,5,9
1088,1,3,5,4,4,3,8,7,6,8
1089,1,6,11,8,8,8,7,8,6,8
1090,1,6,10,9,8,9,8,7,6,10
1091,1,2,3,4,2,2,8,8,3,9
1092,1,1,3,2,2,1,7,7,4,9
1093,1,1,0,1,0,0,7,7,6,9
1094,1,3,6,5,4,6,8,7,4,7
1095,1,2,6,4,4,3,8,8,5,9
1096,1,3,5,6,4,4,9,6,3,9
1097,1,5,11,7,8,8,8,8,8,12
1098,1,5,9,8,7,7,9,7,3,9
1099,1,8,12,6,6,4,7,7,5,10
1100,1,2,1,3,1,2,7,7,5,9
1101,1,5,10,5,8,4,6,8,9,10
1102,1,2,3,3,2,2,10,6,2,10
1103,1,4,9,4,7,5,6,8,8,9
1104,1,3,5,5,4,4,9,6,3,10
1105,1,3,5,5,3,4,9,7,3,9
1106,1,4,7,6,5,7,9,6,4,7
1107,1,6,9,9,8,11,7,7,5,7
1108,1,5,9,7,6,9,8,6,5,9
1109,1,2,3,3,1,2,7,8,5,9
1110,1,3,5,4,4,4,7,7,5,10
1111,1,4,9,5,7,4,6,8,9,10
1112,1,4,8,6,6,4,8,8,4,10
1113,1,5,9,8,6,5,9,8,4,10
1114,1,7,11,10,8,7,11,6,3,12
1115,1,4,10,6,8,7,8,7,4,10
1116,1,4,11,4,8,4,6,7,10,10
1117,1,1,0,1,0,0,7,7,6,9
1118,1,1,0,2,0,1,7,8,6,8
1119,1,4,6,5,4,3,8,8,4,7
1120,1,4,7,6,5,5,8,6,5,9
1121,1,4,9,6,6,6,8,7,4,8
1122,1,5,11,7,8,7,8,7,7,10
1123,1,5,5,5,8,4,7,9,10,10
1124,1,4,8,5,6,5,7,6,5,7
1125,1,3,2,3,3,3,7,7,5,9
1126,1,1,0,2,1,1,7,7,7,9
1127,1,2,4,3,3,3,7,8,5,9
1128,1,3,7,5,5,5,7,8,7,9
1129,1,5,9,5,5,5,8,8,3,8
1130,1,5,9,7,7,6,8,8,4,10
1131,1,2,3,3,1,2,8,7,2,9
1132,1,7,11,9,8,7,10,6,4,11
1133,1,6,10,9,7,7,8,7,5,10
1134,1,0,0,1,0,0,6,7,6,10
1135,1,3,2,4,3,3,8,7,5,10
1136,1,5,9,6,7,6,8,8,6,11
1137,1,5,7,7,5,5,8,6,6,7
1138,1,5,7,7,5,6,8,6,5,10
1139,1,5,10,5,8,7,7,8,8,9
1140,1,4,9,4,7,3,6,7,9,10
1141,1,5,10,5,5,4,7,8,3,6
1142,1,4,8,5,6,4,6,6,8,10
1143,1,2,6,4,4,5,8,8,4,7
1144,1,11,13,8,7,5,9,6,5,11
1145,1,7,10,9,7,7,9,6,4,10
1146,1,6,10,8,7,6,11,5,3,12
1147,1,4,6,5,4,5,7,6,6,10
1148,1,2,1,2,1,1,7,7,7,8
1149,1,3,7,5,5,6,8,6,5,7
1150,1,5,8,7,6,5,10,5,3,11
1151,1,5,7,7,5,5,8,8,4,10
1152,1,5,8,6,6,6,8,8,7,9
1153,1,2,3,4,2,2,9,7,2,9
1154,1,5,8,7,6,6,8,6,6,8
1155,1,2,1,3,1,2,7,7,5,9
1156,1,4,5,4,7,4,6,7,10,9
1157,1,3,7,4,5,3,6,6,9,9
1158,1,5,11,5,8,4,6,6,10,10
1159,1,5,7,7,5,6,7,9,4,8
1160,1,3,7,3,5,3,6,8,9,9
1161,1,3,7,5,5,4,8,8,3,10
1162,1,3,1,3,2,3,7,7,5,9
1163,1,4,8,6,6,6,7,8,6,6
1164,1,4,2,5,4,4,7,7,5,10
1165,1,7,10,6,6,4,8,5,4,10
1166,1,7,10,9,8,8,10,6,3,11
1167,1,4,10,5,7,7,8,7,6,10
1168,1,5,11,7,8,6,9,8,4,10
1169,1,2,5,4,4,3,9,7,2,9
1170,1,3,6,5,4,6,8,6,5,8
1171,1,4,3,5,5,4,6,7,9,9
1172,1,4,8,5,6,5,10,6,3,11
1173,1,8,10,7,6,6,7,9,4,6
1174,1,2,1,3,2,2,8,7,5,9
1175,1,4,9,5,6,6,7,7,6,9
1176,1,3,8,5,6,5,9,7,4,9
1177,1,9,15,9,8,8,8,7,4,7
1178,1,2,3,3,1,2,8,7,2,9
1179,1,2,7,3,5,2,6,7,9,9
1180,1,6,9,8,7,7,7,8,6,6
1181,1,7,13,7,7,6,10,6,4,9
1182,1,6,9,8,7,7,8,8,5,7
1183,1,3,5,4,4,4,7,7,5,9
1184,1,3,6,4,4,3,6,6,8,10
1185,1,1,3,3,2,2,8,7,2,9
1186,1,3,4,5,3,3,7,8,3,9
1187,1,3,2,4,3,3,8,7,5,10
1188,1,2,4,3,2,2,10,7,2,10
1189,1,3,6,4,4,4,8,7,5,9
1190,1,3,6,5,4,6,9,7,4,7
1191,1,3,9,5,7,5,8,7,4,9
1192,1,5,9,7,7,6,9,7,3,10
1193,1,4,6,7,6,6,7,10,6,9
1194,1,4,8,4,6,4,6,9,9,10
1195,1,7,11,7,6,5,9,7,3,8
1196,1,4,10,5,8,6,8,6,7,9
1197,1,4,8,6,6,5,9,7,4,10
1198,1,5,8,7,6,10,8,8,4,9
1199,1,4,8,6,6,5,7,7,6,8
1200,1,9,12,8,7,7,7,8,4,7
1201,1,5,9,7,7,5,9,7,4,10
1202,1,2,4,3,2,2,8,8,3,9
1203,1,3,7,5,5,4,8,8,6,10
1204,1,5,8,7,6,7,7,7,5,7
1205,1,2,3,4,2,2,8,7,3,9
1206,1,4,5,4,8,4,6,7,9,10
1207,1,4,9,5,7,6,7,8,9,10
1208,1,4,2,5,4,4,8,7,5,10
1209,1,4,5,4,3,4,7,7,6,10
1210,1,9,14,7,8,5,6,8,5,9
1211,1,6,9,8,6,6,11,5,2,11
1212,1,4,10,6,7,5,11,6,3,12
1213,1,6,11,7,8,8,8,7,5,8
1214,1,4,8,4,6,3,6,7,9,10
1215,1,5,8,7,6,7,8,7,6,9
1216,1,4,7,7,6,7,8,8,4,5
1217,1,4,6,5,4,4,9,7,3,10
1218,1,6,10,9,8,7,9,6,4,10
1219,1,3,6,4,4,3,6,6,8,10
1220,1,6,9,8,6,8,7,9,6,8
1221,1,4,8,6,6,8,8,8,4,8
1222,1,2,3,4,2,2,9,7,2,9
1223,1,4,6,5,4,4,8,6,3,8
1224,1,5,10,8,7,8,9,6,4,10
1225,1,4,9,4,7,6,6,8,8,9
1226,1,4,11,5,8,4,6,6,9,11
1227,1,5,10,6,8,7,9,7,3,9
1228,1,1,0,2,0,1,7,7,6,8
1229,1,2,5,3,3,3,7,7,5,10
1230,1,6,11,8,8,7,9,7,4,10
1231,1,1,3,3,1,1,9,7,2,9
1232,1,1,0,1,0,0,7,7,6,9
1233,1,2,3,3,2,2,8,8,5,8
1234,1,3,4,5,3,3,8,7,2,9
1235,1,2,1,3,3,2,7,7,5,9
1236,1,3,5,5,3,3,8,7,2,10
1237,1,3,5,5,4,3,9,7,2,9
1238,1,7,11,9,8,7,10,6,4,12
1239,1,5,9,5,7,7,6,7,8,9
1240,1,3,6,4,4,3,11,6,3,11
1241,1,4,5,4,8,4,6,9,10,10
1242,1,3,6,4,4,4,8,8,6,9
1243,1,4,9,5,6,5,7,8,7,6
1244,1,4,8,5,6,5,7,7,6,6
1245,1,9,14,7,8,4,9,6,6,10
1246,1,2,1,3,2,2,8,7,5,9
1247,1,3,7,4,5,4,9,7,3,8
1248,1,4,10,6,8,6,9,7,3,9
1249,1,2,4,3,2,2,8,7,3,8
1250,1,5,11,5,8,4,6,8,10,10
1251,1,2,4,4,2,3,9,7,2,9
1252,1,5,7,6,5,6,8,7,4,8
1253,1,2,4,2,3,2,7,7,5,9
